k_yGJN2ynaUkzLTEzBWyLA,Tempe,EuroTechs,AZ,business,-111.907821,33.428722,6,5.0
ixxKknYQAGGpCE1LhmFg3A,Mesa,Boot Barn,AZ,business,-111.857962,33.383482,4,5.0
5hGkW5VddU07sI8DPfi-Bw,Goodyear,Desert Oasis Floral,AZ,business,-112.3436915,33.4502598,4,2.5
imSAkSzL5X1rUc3Z1ZMYeA,Phoenix,Community Florist,AZ,business,-112.0822105,33.4659933,6,4.5
YowLDN2YEKVJpHv0Loqm5A,Phoenix,Jody Maroni's Sausage Kingdom,AZ,business,-112.0178286,33.4382789,18,2.5
l7WFICL6sLarCOHc0YFODQ,Mesa,Baby Mother & More,AZ,business,-111.787043,33.392567,4,5.0
HQFscafV3wi5z4yOKdUGRg,Phoenix,5th Avenue Cafe,AZ,business,-112.080631,33.480016,58,3.5
JW1M3UOIopAA4C2y0Xt0wQ,Cave Creek,Bonnie's Barkery,AZ,business,-111.991308,33.751685,6,4.0
46Pklsv4V2dku7yY5rvhIw,Gilbert,David T Madder DMD,AZ,business,-111.793383,33.37854,11,4.5
-sC66z4SO3tR7nFCjfQwuQ,Phoenix,Gallo Blanco Cafe,AZ,business,-112.079081,33.49112,549,4.0
hBodj_f6adUAnEVUb_he_A,Phoenix,Turk's Fish and Chips,AZ,business,-112.073079,33.386417,4,2.5
fc7HNDbFpDlDWCGMh-c8lw,Surprise,Banfield Pet Hospital,AZ,business,-112.354279,33.640184,6,2.0
1J1iid_qU__8_CxiS2Zw4Q,Mesa,Souper Salad,AZ,business,-111.862526,33.3925142,5,3.0
Si4xIYKj7cbBou6Vkk0JJg,Phoenix,Danny's Barber Shop,AZ,business,-112.1163693,33.5239202,4,3.5
OiQd6wkxOFx9k_EmRaJYTA,Phoenix,Au Reve,AZ,business,-112.0823333,33.6835998,8,4.5
6ZYt8IChJmH3Ra5IqnlivA,Tempe,Port of Subs,AZ,business,-111.9619158,33.3345479,9,2.5
bFm1ZmXPg0CVsc97sej_tQ,Phoenix,FedEx Office Print & Ship Center,AZ,business,-111.9777098,33.3212765,6,3.0
y8a480EiwWikqlR1inkGxg,Tempe,Sushi Time,AZ,business,-111.9285013,33.3792532,28,3.5
JuQncODLNOhfSaa-5okpQQ,Phoenix,Jack's Automotive Service,AZ,business,-112.024916,33.465427,3,4.5
qgVS6sBe7JNEI8otg0Y3dg,Mesa,Ub's Restaurant & Bar,AZ,business,-111.872612,33.407138,4,3.5
2jCyo55dFgGzYpoIX8TwgA,Scottsdale,Starbucks Coffee,AZ,business,-111.8741292,33.6226416,13,4.0
hyff2JyqQgf85MaJZslHCg,Tempe,Z'Tejas Southwestern Grill,AZ,business,-111.9409053,33.4245625,108,3.5
3g2ofV7mhEoPyfF7vFMObA,Scottsdale,Mulligan's,AZ,business,-111.9235067,33.499735,32,3.0
pXE8u5EBP_v1HbPnr0U6xQ,Phoenix,Altered Tails,AZ,business,-112.0866535,33.5712656,7,4.0
Sy-hmzSH1OmWpHmAfZtxRA,Phoenix,Trader Joe's,AZ,business,-112.0388709,33.5076745,67,4.5
5BPuQsM1_CwVu7KiqIjyGA,Chandler,The Home Depot,AZ,business,-111.9703172,33.3134804,11,3.0
YPaxaQz2f5fyDYPnf5vlew,Tempe,Southwest Naturopathic Medical Center,AZ,business,-111.893417,33.407927,6,3.5
9OjaTv86bO-YITbGhEq2XQ,Chandler,Sky Nails & Spa,AZ,business,-111.856635,33.336677,7,4.5
p2FoMPsKYDVkDrNv4mEESA,Chandler,Family Vetcare of Chandler,AZ,business,-111.945161,33.3037459,3,5.0
qBc36uFI7orWS8NpYZCv_w,Mesa,Matta's Grill and Cantina,AZ,business,-111.866054534912,33.4351659963261,30,3.5
-NGrzJp0dX5pK3qdGSaspw,Gilbert,Cool Cuts 4 Kids,AZ,business,-111.790625,33.335942,9,4.5
OhCRdO-4v4zV90TMbR7Qfw,Scottsdale,Koko FitClub of McCormick Ranch,AZ,business,-111.8991423,33.5563324,5,5.0
gKxOZvQTTd5hpFa3r5igGQ,Phoenix,New Valley Church,AZ,business,-111.9760673,33.3079502,3,5.0
7IBQ6DomcORtlwCO1QNxBA,Phoenix,Anytime Fitness,AZ,business,-112.1106961,33.7129915,3,4.5
NbjyUsShOLe1rA-nnin-bA,Chandler,A & B Photos,AZ,business,-111.864595,33.313553,3,5.0
ehy9Vy1BKc9shO74chuUAQ,Glendale,Asiana Market,AZ,business,-112.153592,33.655418,39,3.0
6lcay-E_ssmzpGanKbColg,Phoenix,Zaytoon Kabob Bistro,AZ,business,-112.047066,33.507549,31,3.0
9kue6njdYLYAr-ve65L0NA,Scottsdale,Hampton Inn,AZ,business,-111.925321,33.57711,3,2.5
sH17KGxbMVrlr66n92Qh8g,Phoenix,Del Taco,AZ,business,-111.977264,33.638672,6,3.0
FURgKkRFtMK5yKbjYZVVwA,Phoenix,Windsor,AZ,business,-112.07341192283,33.513697188158,326,4.0
IRy9-pB3mQ4V7RYWsKrJfQ,Phoenix,Cow Dreamz Photography,AZ,business,-111.988151,33.495499,5,5.0
TOh-zfgSDJwLgEsf1NSkPQ,Chandler,Batteries Plus,AZ,business,-111.8766855,33.3498648,4,4.0
9H1PBcxPxicokgj8RJ4L8A,Scottsdale,Orange Leaf Frozen Yogurt,AZ,business,-111.8362927,33.5870065,16,3.0
Fb_mZcgCgvK60E3hymcpyw,Tempe,Taco del Mar,AZ,business,-111.9080584,33.3931628,7,3.5
OwHqwmHwswArpv3m3dlw_Q,Phoenix,Burger Betty's,AZ,business,-112.06434,33.511332,5,2.5
bXsdiL4-hkuma798RUzD7w,Peoria,Li'l Black Dress,AZ,business,-112.272659,33.7084086,3,4.5
kMxYp2GZL5ic6b05gPP57Q,Phoenix,Nathans Famous Hotdogs,AZ,business,-111.996914148331,33.4341094982183,12,2.0
bzXDUQ-5Odzx5WZNoSoANg,Glendale,Oscar's Pier 83 fish and chips,AZ,business,-112.184993,33.65316,40,4.0
KHeM4cO2DWK1C09zWCFLFQ,Mesa,Bahama Buck's,AZ,business,-111.8248506985,33.392989774236,19,4.5
0db71MbrvcJnyk71COCJBg,Phoenix,Great Wall Cuisine,AZ,business,-112.134201,33.5108735,121,3.5
sOvmVhQqKqJus67S10jw0g,Phoenix,Cellblock Phoenix,AZ,business,-112.0610324,33.4947343,3,4.0
jnZ9cGeh1cj1LSYctKprfQ,Scottsdale,Chaparral Dental Pllc,AZ,business,-111.911106,33.509556,4,5.0
gWP6ofoyTbK0SZj1i_XqNQ,Phoenix,Winco Foods,AZ,business,-112.08,33.641458,37,3.5
oQkJJykinMTUdB9hPHUq_A,Tempe,The Loft,AZ,business,-111.94047,33.425711,3,4.0
DflKgFbxt9VuqjSoI21XFQ,Peoria,Dryer Vent Doctor,AZ,business,-112.204085,33.751246,3,5.0
WVs0Q355wHQ4d1KZOHReZA,Scottsdale,Java Me Craze',AZ,business,-111.9315649,33.502612,5,4.5
hFTOvDYB5ap59uFgxBQrDg,Scottsdale,Starbucks Coffee,AZ,business,-111.9257312,33.6247911,15,4.0
4acfPIJdTn239qGeXLrzFw,Phoenix,Laser Quest,AZ,business,-112.1319013,33.5818597,3,4.5
8HmSt7fRFe-uH6i4yCmJQQ,Goodyear,KFC,AZ,business,-112.3411836,33.4517561,3,1.0
qdA4qiSXjaiuqO4SueH9VA,Mesa,Burrito Express,AZ,business,-111.8564229,33.4234775,21,3.5
qnKX52X6N9tp5qcK3QankA,Chandler,Uno Stop,AZ,business,-111.8425,33.313742,3,4.5
Fy75nbQSylmO3UGCSedaZg,Phoenix,Spoken Boutique,AZ,business,-112.0662616,33.4588994,9,4.0
3VTBObOAUyDQfpsndTz_pg,Glendale,Tortas La Presa #2,AZ,business,-112.1542252,33.5384488,3,3.5
Hls6Cl5Wo8f1FS5ZDtntXA,Chandler,Chandler Dental Health,AZ,business,-111.860733,33.261657,9,5.0
l_f5t6TOoNAl7QAkHMr_Bg,Tempe,Wax On Wax Off Body Waxing,AZ,business,-111.911885,33.332396,3,5.0
ZsLq6mPkGknPcZ-u4a_Rvw,Phoenix,Fitness 1,AZ,business,-112.062858581543,33.6561431884766,4,3.5
h-9z4dgdEghdPLeDMLpDYA,Tempe,Tailgate Sports Bar & Grill,AZ,business,-111.952872,33.407724,12,4.0
In93N5Jqu85xAh0qQ2jb1w,Gilbert,Chipotle,AZ,business,-111.74286306603,33.307805088942,3,3.5
PqZf-DZyyXopkaEv8FrIIQ,Glendale,Pet Club,AZ,business,-112.2032324,33.6393817,3,4.5
4r9BfViVzFsN5W-ClcvuZQ,Scottsdale,Party City,AZ,business,-111.8927834,33.6284661,7,3.0
8fLdtZp0q8TjVTsqfV6byQ,Phoenix,Dad's Catering Service,AZ,business,-112.0636277,33.5675436,4,2.5
nih6RQC-HttWiO28HOcfOA,Tempe,Boston Market,AZ,business,-111.9089862,33.3912468,4,3.5
x4N7KH4hLtHga269T3EOBw,Chandler,Fashion Bug,AZ,business,-111.8332,33.3181,4,4.5
3jqOv6re-xPYOg7srmi7tg,Tempe,Picazzo's Organic Italian Kitchen,AZ,business,-111.9445728,33.3350531,89,4.0
xLCbkTYQaP-nij6mEfaw7A,Phoenix,Bookmans Entertainment Exchange,AZ,business,-112.0999796,33.5542912,81,4.0
V8QNpf_QtpTT5IEoILUKCA,Goodyear,Safeway Fuel,AZ,business,-112.393973,33.451376,3,4.0
Y34FJbdf6DuRAJ0k12yPnQ,Mesa,Regis Salon,AZ,business,-111.688385009766,33.3950458576586,4,4.0
ZHuJrSE9n9rhAnUIGVyYzA,Mesa,Target,AZ,business,-111.8638783,33.3914214,6,3.0
0vHJbmk2q6tSxw-sMD8LAQ,Mesa,Eyeglass World,AZ,business,-111.856707,33.388549,8,2.0
-SfUBPZcJ6uw2cVlc6dk-Q,Surprise,Northwest Regional Library,AZ,business,-112.3758566,33.6298606,6,4.5
h_FP6Lho52MIorjH8GuerQ,Surprise,Jack in the Box,AZ,business,-112.419796,33.639044,3,3.0
rSZj7lgBxREaMhGMnjuZ3g,Phoenix,Jack in the Box,AZ,business,-111.978816,33.465334,4,3.0
kN8792XEJfCtpD5GJLmI6g,Surprise,NYPD Pizza,AZ,business,-112.361552,33.64032,29,4.0
03m0CGFwEInR8ZBGrqmO7w,Tempe,Turn Style Consignment,AZ,business,-111.9112224,33.3634762,5,3.0
9mfec4ySQpW8doGs3FUP2Q,Scottsdale,Fairmont Scottsdale Princess,AZ,business,-111.917118430138,33.6455682097528,102,4.0
yLa-Qp45lqfwdebh65L3HQ,Scottsdale,Fry's Food Stores,AZ,business,-111.976116,33.64223,6,3.0
lnX2gaGdO0fNtykyFrp1AA,Phoenix,Mel's Diner,AZ,business,-112.0981742,33.4643554,22,3.5
JuyVq7GwY5EZ_gL5cGfPiA,Scottsdale,Arizona Executive Maids,AZ,business,-111.8985922,33.5243639,3,1.0
oRwWdpARqCjam6k_za8wOA,Scottsdale,LV Bistro,AZ,business,-111.9189477,33.6462961,9,2.5
um2sEf_ITsCc536kPQ6Umg,Chandler,Siracha Lounge,AZ,business,-111.8426724,33.3021786,22,3.5
Q87G5ezBUhqjQ1xHfZ3fSA,Scottsdale,Nike at Scottsdale Quarter,AZ,business,-111.925553,33.6235377,14,3.5
Xn06AozwcTvUPFNkknbgnw,Scottsdale,Pizza Hut,AZ,business,-111.83734988227,33.587109615647,3,3.0
WxLMUX59m6sSszVNLnHDEw,Casa Grande,China Buffet,AZ,business,-111.7157877,32.8786089,11,3.0
qAORECtABjr_FsvSzy1apw,Phoenix,Smashburger,AZ,business,-111.9746066,33.678615,23,3.0
-yPdEze6bYRV2Sm1t4XJhg,Phoenix,Fuddruckers,AZ,business,-112.040429,33.5056919,3,4.0
aZFxdrDmfO10e3k2LNNFPw,Gilbert,Native New Yorker,AZ,business,-111.756931,33.347758,15,3.5
FXLttunbk-KW--bUK5CRXg,Gilbert,Solare Nail & Spa,AZ,business,-111.7586552,33.3053419,8,4.0
EuNV8_SReV_3KeET2Ums6A,Scottsdale,Tokyo Express,AZ,business,-111.9271068,33.4892464,28,3.0
QQ-lSbz4ARm1MQA5z8-nAw,Phoenix,Weather & Coffee,AZ,business,-112.004291,33.640076,6,4.5
qiiQoiOsaxXOR1nUxo5WAw,Chandler,Dunkin Donuts,AZ,business,-111.8777697,33.3056508,13,3.5
UKgSs_SJzW9fu4CwhIV1yA,Scottsdale,Firesky Resort & Spa,AZ,business,-111.9258659,33.5083781,145,4.5
sqmdFdEXk8DoCnjRvEh90Q,Chandler,Disney Store,AZ,business,-111.8996518,33.3014388,3,4.5
_dVPzYGXKNg2rIsc40VtyA,Scottsdale,Jack-In-the Box,AZ,business,-111.9078794,33.4952011,7,2.5
x0NOgX6P4x-82cC0kcO1hg,Goodyear,Akai Hana Sushi & Grill,AZ,business,-112.39201426506,33.4720905777243,44,4.0
Dim6R6ki5Z_05bk_V1htbQ,Glendale,Brother's Pizza,AZ,business,-112.202473,33.710671,12,3.0
lDwHtEVlak5lVrXi2FImPA,Chandler,R.S.V.P. Realty,AZ,business,-111.8758774,33.3281635,3,4.0
WeD2fAdaf44CcDeS2xuEWw,Mesa,Carrillo's Wedding Emporium,AZ,business,-111.842039,33.393841,8,2.5
4bhJ2kl1WVnNQeH3xJgz6A,Scottsdale,Starbucks,AZ,business,-111.928185224533,33.5824302783656,10,2.5
xxSq7BBoCwUHnaxMMgF5mg,Phoenix,Total Tan,AZ,business,-112.0622257,33.6548544,4,4.5
e8Eke5v8pXw-PuRCu2uPjg,Scottsdale,Ocean Trail,AZ,business,-111.865693,33.538873,26,5.0
jNVnU8t7ydme5wKlfFV2yQ,Gilbert,Great Clips,AZ,business,-111.7898954,33.3209897,3,3.5
ti3-TiY1y6X8-VJMGNMJnQ,Phoenix,Hi Health Supermart,AZ,business,-112.0385348,33.509264,3,4.0
4bi6m2WWnSUnQzR4xLF5BQ,Phoenix,US Airways Club,AZ,business,-111.9952003,33.4360418,8,4.0
F0UDUKUcEbK5xqgJt_q46g,Sun City,Xpress Junk & Trash Removal,AZ,business,-112.268538,33.636017,3,5.0
61Yk_UEcDAd-IBu6wzBc8A,Phoenix,@ Lefty's Barber Shop,AZ,business,-112.04475402832,33.3098725139826,3,4.5
Edj0quZE5k1WcAtf883j6w,Phoenix,Shady's,AZ,business,-112.023489,33.4948091,117,4.0
JUe_TAe9T9MZXutb5fblDg,Phoenix,Papa John's,AZ,business,-112.077889,33.4802381,7,2.5
lVkDZZ8sTafPlq7f1i5row,Phoenix,Pomegranate Cafe,AZ,business,-111.99506,33.3051122,141,4.0
u2hGxSbpIOZZ3KliIELuTQ,Apache Junction,Grand Buffet,AZ,business,-111.5722283,33.4160688,6,2.5
dHWEaIOAJkh3hkM0izme8w,Mesa,Cruise America Motorcycle Rental & Sales,AZ,business,-111.83245,33.388337,4,2.0
SDs4eWoV-cpJystzTAH0qg,Goodyear,Picazzo's Gourmet Pizza,AZ,business,-112.380047,33.492737,9,3.0
cof7qW-PD0M7Jykclg48oQ,Scottsdale,Port of Subs and Smoothie King,AZ,business,-111.9258402,33.4916179,6,3.5
o0snahBUg0DYC5PIM0bz3Q,Scottsdale,Triple Sports,AZ,business,-111.9174952,33.4947907,8,5.0
pjW7mFHc2uvQ1Dgx5HFQ4Q,Phoenix,European Wax Center,AZ,business,-112.1117276,33.7129653,6,4.5
nJ6xBHPwEBsd3S1fOU2jdw,Tempe,Fashion Nails,AZ,business,-111.964558,33.3852846,3,1.5
