KqYY2rwD8ymjU9mVJwiuRQ,12
idpRaOujsEvnI-LzDSKa6g,7
idpRaOujsEvnI-LzDSKa6g,71
vusJ2oza6-jzhzBTeae-OQ,72
vusJ2oza6-jzhzBTeae-OQ,73
vusJ2oza6-jzhzBTeae-OQ,74
jvvh4Q00Hq2XyIcfmAAT2A,34
jvvh4Q00Hq2XyIcfmAAT2A,12
BF0XhsT8mEv6gpxru_8Syg,8
BF0XhsT8mEv6gpxru_8Syg,9
RtwOc-n_RkiUuDGaNfCsNw,75
RtwOc-n_RkiUuDGaNfCsNw,25
RtwOc-n_RkiUuDGaNfCsNw,12
xWcTt1L4vQC_QkPfPBVlCw,7
xWcTt1L4vQC_QkPfPBVlCw,33
xWcTt1L4vQC_QkPfPBVlCw,36
xWcTt1L4vQC_QkPfPBVlCw,76
xWcTt1L4vQC_QkPfPBVlCw,77
xWcTt1L4vQC_QkPfPBVlCw,78
ldsiFlvSxBhuZHZxvzWPYw,8
ldsiFlvSxBhuZHZxvzWPYw,9
dLBqf9QayF9eSUzz6BvmSQ,62
dLBqf9QayF9eSUzz6BvmSQ,14
dLBqf9QayF9eSUzz6BvmSQ,7
dLBqf9QayF9eSUzz6BvmSQ,36
dLBqf9QayF9eSUzz6BvmSQ,77
LSxO2ko3_5KODWKZLEm8FQ,79
LSxO2ko3_5KODWKZLEm8FQ,80
Y1eMoHPnhwoOcYsKxGl74g,13
Y1eMoHPnhwoOcYsKxGl74g,14
Y1eMoHPnhwoOcYsKxGl74g,7
Y1eMoHPnhwoOcYsKxGl74g,23
0YCV8260mMgN0PxuzAtO3g,45
0YCV8260mMgN0PxuzAtO3g,25
0YCV8260mMgN0PxuzAtO3g,12
Wc4-mBb_8CTF5KoU8Fariw,81
Wc4-mBb_8CTF5KoU8Fariw,82
Wc4-mBb_8CTF5KoU8Fariw,55
Wc4-mBb_8CTF5KoU8Fariw,83
Wc4-mBb_8CTF5KoU8Fariw,60
Wc4-mBb_8CTF5KoU8Fariw,50
p4O4b0oZiV5oDhIDrCrgcg,84
p4O4b0oZiV5oDhIDrCrgcg,7
rksEr9GshBvBkV4vAQbruQ,8
rksEr9GshBvBkV4vAQbruQ,9
NtizlEdtnJX0tteMdZ-6tw,12
z1CjVXv6M6RbWhZO1lIExA,85
z1CjVXv6M6RbWhZO1lIExA,86
z1CjVXv6M6RbWhZO1lIExA,7
z1CjVXv6M6RbWhZO1lIExA,87
z1CjVXv6M6RbWhZO1lIExA,88
HLQUH1VAw4KbSV-IhxOPEw,29
HLQUH1VAw4KbSV-IhxOPEw,18
HLQUH1VAw4KbSV-IhxOPEw,30
WNy1uzcmm_UHmTyR--o5IA,89
WNy1uzcmm_UHmTyR--o5IA,39
WNy1uzcmm_UHmTyR--o5IA,40
WNy1uzcmm_UHmTyR--o5IA,90
WNy1uzcmm_UHmTyR--o5IA,12
A0-0oO2I-L4QF9BMi9duuw,33
A0-0oO2I-L4QF9BMi9duuw,91
woihBX8gAaEDL4nWtao9dg,58
woihBX8gAaEDL4nWtao9dg,28
woihBX8gAaEDL4nWtao9dg,92
woihBX8gAaEDL4nWtao9dg,12
aK8BF1xuYZVzUgi3qAn3Ug,55
aK8BF1xuYZVzUgi3qAn3Ug,56
jl_2Ui3vC81bIwOCCQZI1w,93
jl_2Ui3vC81bIwOCCQZI1w,16
jl_2Ui3vC81bIwOCCQZI1w,7
ejx-rekLkZ2RkNgSejf0pA,94
ejx-rekLkZ2RkNgSejf0pA,4
ejx-rekLkZ2RkNgSejf0pA,95
ejx-rekLkZ2RkNgSejf0pA,33
ejx-rekLkZ2RkNgSejf0pA,96
aX2Js7hZBhBAzc8LeRs55w,97
aX2Js7hZBhBAzc8LeRs55w,73
5Rtgv0oDqmKkIayIrjEjqg,5
5Rtgv0oDqmKkIayIrjEjqg,7
Xk41spRMMo2C7Nn8YQIL0g,94
Xk41spRMMo2C7Nn8YQIL0g,4
0BpMvu5B9fY-KEbOuxLtFQ,98
0BpMvu5B9fY-KEbOuxLtFQ,12
bIOEv4Gc49SiFhYedmN7aA,8
bIOEv4Gc49SiFhYedmN7aA,31
bIOEv4Gc49SiFhYedmN7aA,9
bIOEv4Gc49SiFhYedmN7aA,14
bIOEv4Gc49SiFhYedmN7aA,7
jqZKv-7F54guDLalXEjHxg,34
jqZKv-7F54guDLalXEjHxg,12
dzSPa5kkpQIRjMOHvDUF_Q,99
dzSPa5kkpQIRjMOHvDUF_Q,8
dzSPa5kkpQIRjMOHvDUF_Q,25
dzSPa5kkpQIRjMOHvDUF_Q,12
SJMjlvbGDUGO9Elpkl4kew,31
SJMjlvbGDUGO9Elpkl4kew,14
SJMjlvbGDUGO9Elpkl4kew,7
oD3K3aT52uNdLaYmGnRV8A,50
oD3K3aT52uNdLaYmGnRV8A,51
oD3K3aT52uNdLaYmGnRV8A,53
rftGOyvbSAMOBTJWGhTLgA,65
rftGOyvbSAMOBTJWGhTLgA,66
kIco4kv-FHT6QqdkDQ2cow,100
kIco4kv-FHT6QqdkDQ2cow,45
kIco4kv-FHT6QqdkDQ2cow,12
YXQzFolTvipDSpTlUTd6Eg,7
YXQzFolTvipDSpTlUTd6Eg,101
2qbajPD8M7PJlWWaHSRR5Q,102
2qbajPD8M7PJlWWaHSRR5Q,39
2qbajPD8M7PJlWWaHSRR5Q,100
2qbajPD8M7PJlWWaHSRR5Q,40
2qbajPD8M7PJlWWaHSRR5Q,12
j559p_Yelp12W2W_gTvDaA,103
j559p_Yelp12W2W_gTvDaA,104
tieXOBZlj01Hk_CR_sl0pg,8
tieXOBZlj01Hk_CR_sl0pg,9
_0Eql3UB3K5-6q4IHNBbWA,105
_0Eql3UB3K5-6q4IHNBbWA,65
_0Eql3UB3K5-6q4IHNBbWA,106
_0Eql3UB3K5-6q4IHNBbWA,66
I98ESrTemwkaVIrN_USx4A,107
I98ESrTemwkaVIrN_USx4A,55
I98ESrTemwkaVIrN_USx4A,108
1XiG4o4edRcoBcIrP209yg,8
1XiG4o4edRcoBcIrP209yg,48
AoO0FJyUm01lmIJJTcPWEQ,34
AoO0FJyUm01lmIJJTcPWEQ,12
2k1I66IxKL9vJnRQhXWkDQ,1
2k1I66IxKL9vJnRQhXWkDQ,2
LNUx60j6DQAxJuikUiZNvw,8
LNUx60j6DQAxJuikUiZNvw,109
xKXahNKbBUZtOPWibwq94w,8
xKXahNKbBUZtOPWibwq94w,110
xKXahNKbBUZtOPWibwq94w,39
xKXahNKbBUZtOPWibwq94w,40
xKXahNKbBUZtOPWibwq94w,37
1Nge1ObX93-y1AoXONt34A,97
1Nge1ObX93-y1AoXONt34A,73
1Nge1ObX93-y1AoXONt34A,72
BmElzV6FNKvt2R7rI_gfvQ,62
BmElzV6FNKvt2R7rI_gfvQ,14
BmElzV6FNKvt2R7rI_gfvQ,7
9W5zaqA_fdjTk127fioY0A,31
9W5zaqA_fdjTk127fioY0A,14
9W5zaqA_fdjTk127fioY0A,7
9W5zaqA_fdjTk127fioY0A,78
9W5zaqA_fdjTk127fioY0A,36
9W5zaqA_fdjTk127fioY0A,35
eK6KGMKqU_4nB9RdayZD7Q,27
eK6KGMKqU_4nB9RdayZD7Q,12
umdxfhSlk67yGEi8-S-bEg,34
umdxfhSlk67yGEi8-S-bEg,100
umdxfhSlk67yGEi8-S-bEg,12
aIpqc26pFPyEglBrs0k7EA,7
aIpqc26pFPyEglBrs0k7EA,111
mG5WTamjKzje897WkCXiTA,112
mG5WTamjKzje897WkCXiTA,113
mG5WTamjKzje897WkCXiTA,114
mG5WTamjKzje897WkCXiTA,7
mG5WTamjKzje897WkCXiTA,18
k_yGJN2ynaUkzLTEzBWyLA,72
k_yGJN2ynaUkzLTEzBWyLA,73
ixxKknYQAGGpCE1LhmFg3A,13
ixxKknYQAGGpCE1LhmFg3A,115
ixxKknYQAGGpCE1LhmFg3A,14
ixxKknYQAGGpCE1LhmFg3A,7
ixxKknYQAGGpCE1LhmFg3A,116
5hGkW5VddU07sI8DPfi-Bw,114
5hGkW5VddU07sI8DPfi-Bw,7
5hGkW5VddU07sI8DPfi-Bw,117
imSAkSzL5X1rUc3Z1ZMYeA,114
imSAkSzL5X1rUc3Z1ZMYeA,7
imSAkSzL5X1rUc3Z1ZMYeA,117
YowLDN2YEKVJpHv0Loqm5A,118
YowLDN2YEKVJpHv0Loqm5A,12
l7WFICL6sLarCOHc0YFODQ,7
l7WFICL6sLarCOHc0YFODQ,119
HQFscafV3wi5z4yOKdUGRg,120
HQFscafV3wi5z4yOKdUGRg,121
HQFscafV3wi5z4yOKdUGRg,12
JW1M3UOIopAA4C2y0Xt0wQ,80
JW1M3UOIopAA4C2y0Xt0wQ,122
46Pklsv4V2dku7yY5rvhIw,55
46Pklsv4V2dku7yY5rvhIw,56
46Pklsv4V2dku7yY5rvhIw,123
-sC66z4SO3tR7nFCjfQwuQ,27
-sC66z4SO3tR7nFCjfQwuQ,12
hBodj_f6adUAnEVUb_he_A,100
hBodj_f6adUAnEVUb_he_A,12
fc7HNDbFpDlDWCGMh-c8lw,79
fc7HNDbFpDlDWCGMh-c8lw,80
1J1iid_qU__8_CxiS2Zw4Q,42
1J1iid_qU__8_CxiS2Zw4Q,12
Si4xIYKj7cbBou6Vkk0JJg,124
Si4xIYKj7cbBou6Vkk0JJg,66
OiQd6wkxOFx9k_EmRaJYTA,65
OiQd6wkxOFx9k_EmRaJYTA,66
6ZYt8IChJmH3Ra5IqnlivA,25
6ZYt8IChJmH3Ra5IqnlivA,12
bFm1ZmXPg0CVsc97sej_tQ,85
bFm1ZmXPg0CVsc97sej_tQ,125
bFm1ZmXPg0CVsc97sej_tQ,126
y8a480EiwWikqlR1inkGxg,127
y8a480EiwWikqlR1inkGxg,12
JuQncODLNOhfSaa-5okpQQ,72
JuQncODLNOhfSaa-5okpQQ,73
JuQncODLNOhfSaa-5okpQQ,97
qgVS6sBe7JNEI8otg0Y3dg,100
qgVS6sBe7JNEI8otg0Y3dg,12
2jCyo55dFgGzYpoIX8TwgA,8
2jCyo55dFgGzYpoIX8TwgA,109
hyff2JyqQgf85MaJZslHCg,128
hyff2JyqQgf85MaJZslHCg,12
3g2ofV7mhEoPyfF7vFMObA,89
3g2ofV7mhEoPyfF7vFMObA,39
3g2ofV7mhEoPyfF7vFMObA,129
3g2ofV7mhEoPyfF7vFMObA,40
pXE8u5EBP_v1HbPnr0U6xQ,130
pXE8u5EBP_v1HbPnr0U6xQ,79
pXE8u5EBP_v1HbPnr0U6xQ,80
Sy-hmzSH1OmWpHmAfZtxRA,8
Sy-hmzSH1OmWpHmAfZtxRA,37
Sy-hmzSH1OmWpHmAfZtxRA,9
5BPuQsM1_CwVu7KiqIjyGA,131
5BPuQsM1_CwVu7KiqIjyGA,33
YPaxaQz2f5fyDYPnf5vlew,107
YPaxaQz2f5fyDYPnf5vlew,55
YPaxaQz2f5fyDYPnf5vlew,132
9OjaTv86bO-YITbGhEq2XQ,133
9OjaTv86bO-YITbGhEq2XQ,134
9OjaTv86bO-YITbGhEq2XQ,66
p2FoMPsKYDVkDrNv4mEESA,79
p2FoMPsKYDVkDrNv4mEESA,80
qBc36uFI7orWS8NpYZCv_w,27
qBc36uFI7orWS8NpYZCv_w,12
-NGrzJp0dX5pK3qdGSaspw,65
-NGrzJp0dX5pK3qdGSaspw,66
OhCRdO-4v4zV90TMbR7Qfw,50
OhCRdO-4v4zV90TMbR7Qfw,81
OhCRdO-4v4zV90TMbR7Qfw,83
OhCRdO-4v4zV90TMbR7Qfw,60
gKxOZvQTTd5hpFa3r5igGQ,135
gKxOZvQTTd5hpFa3r5igGQ,136
7IBQ6DomcORtlwCO1QNxBA,50
7IBQ6DomcORtlwCO1QNxBA,81
7IBQ6DomcORtlwCO1QNxBA,83
7IBQ6DomcORtlwCO1QNxBA,60
NbjyUsShOLe1rA-nnin-bA,137
NbjyUsShOLe1rA-nnin-bA,18
ehy9Vy1BKc9shO74chuUAQ,138
ehy9Vy1BKc9shO74chuUAQ,8
ehy9Vy1BKc9shO74chuUAQ,9
ehy9Vy1BKc9shO74chuUAQ,139
ehy9Vy1BKc9shO74chuUAQ,140
6lcay-E_ssmzpGanKbColg,141
6lcay-E_ssmzpGanKbColg,12
9kue6njdYLYAr-ve65L0NA,29
9kue6njdYLYAr-ve65L0NA,18
9kue6njdYLYAr-ve65L0NA,19
9kue6njdYLYAr-ve65L0NA,30
sH17KGxbMVrlr66n92Qh8g,45
sH17KGxbMVrlr66n92Qh8g,27
sH17KGxbMVrlr66n92Qh8g,12
FURgKkRFtMK5yKbjYZVVwA,49
FURgKkRFtMK5yKbjYZVVwA,12
IRy9-pB3mQ4V7RYWsKrJfQ,130
IRy9-pB3mQ4V7RYWsKrJfQ,137
IRy9-pB3mQ4V7RYWsKrJfQ,18
IRy9-pB3mQ4V7RYWsKrJfQ,80
TOh-zfgSDJwLgEsf1NSkPQ,142
TOh-zfgSDJwLgEsf1NSkPQ,7
9H1PBcxPxicokgj8RJ4L8A,8
9H1PBcxPxicokgj8RJ4L8A,143
Fb_mZcgCgvK60E3hymcpyw,27
Fb_mZcgCgvK60E3hymcpyw,12
OwHqwmHwswArpv3m3dlw_Q,39
OwHqwmHwswArpv3m3dlw_Q,8
OwHqwmHwswArpv3m3dlw_Q,37
OwHqwmHwswArpv3m3dlw_Q,120
OwHqwmHwswArpv3m3dlw_Q,34
OwHqwmHwswArpv3m3dlw_Q,144
OwHqwmHwswArpv3m3dlw_Q,40
OwHqwmHwswArpv3m3dlw_Q,12
bXsdiL4-hkuma798RUzD7w,13
bXsdiL4-hkuma798RUzD7w,14
bXsdiL4-hkuma798RUzD7w,7
kMxYp2GZL5ic6b05gPP57Q,118
kMxYp2GZL5ic6b05gPP57Q,12
bzXDUQ-5Odzx5WZNoSoANg,145
bzXDUQ-5Odzx5WZNoSoANg,12
KHeM4cO2DWK1C09zWCFLFQ,8
KHeM4cO2DWK1C09zWCFLFQ,143
0db71MbrvcJnyk71COCJBg,44
0db71MbrvcJnyk71COCJBg,12
sOvmVhQqKqJus67S10jw0g,39
sOvmVhQqKqJus67S10jw0g,144
sOvmVhQqKqJus67S10jw0g,40
jnZ9cGeh1cj1LSYctKprfQ,55
jnZ9cGeh1cj1LSYctKprfQ,56
jnZ9cGeh1cj1LSYctKprfQ,123
gWP6ofoyTbK0SZj1i_XqNQ,8
gWP6ofoyTbK0SZj1i_XqNQ,9
oQkJJykinMTUdB9hPHUq_A,39
oQkJJykinMTUdB9hPHUq_A,58
oQkJJykinMTUdB9hPHUq_A,40
oQkJJykinMTUdB9hPHUq_A,146
WVs0Q355wHQ4d1KZOHReZA,8
WVs0Q355wHQ4d1KZOHReZA,109
WVs0Q355wHQ4d1KZOHReZA,25
WVs0Q355wHQ4d1KZOHReZA,12
hFTOvDYB5ap59uFgxBQrDg,8
hFTOvDYB5ap59uFgxBQrDg,109
4acfPIJdTn239qGeXLrzFw,50
4acfPIJdTn239qGeXLrzFw,147
8HmSt7fRFe-uH6i4yCmJQQ,45
8HmSt7fRFe-uH6i4yCmJQQ,12
qdA4qiSXjaiuqO4SueH9VA,27
qdA4qiSXjaiuqO4SueH9VA,12
qnKX52X6N9tp5qcK3QankA,148
qnKX52X6N9tp5qcK3QankA,8
qnKX52X6N9tp5qcK3QankA,85
qnKX52X6N9tp5qcK3QankA,149
qnKX52X6N9tp5qcK3QankA,150
qnKX52X6N9tp5qcK3QankA,12
Fy75nbQSylmO3UGCSedaZg,13
Fy75nbQSylmO3UGCSedaZg,115
Fy75nbQSylmO3UGCSedaZg,14
Fy75nbQSylmO3UGCSedaZg,7
3VTBObOAUyDQfpsndTz_pg,27
3VTBObOAUyDQfpsndTz_pg,12
Hls6Cl5Wo8f1FS5ZDtntXA,55
Hls6Cl5Wo8f1FS5ZDtntXA,56
Hls6Cl5Wo8f1FS5ZDtntXA,123
l_f5t6TOoNAl7QAkHMr_Bg,106
l_f5t6TOoNAl7QAkHMr_Bg,66
ZsLq6mPkGknPcZ-u4a_Rvw,50
ZsLq6mPkGknPcZ-u4a_Rvw,81
ZsLq6mPkGknPcZ-u4a_Rvw,60
h-9z4dgdEghdPLeDMLpDYA,39
h-9z4dgdEghdPLeDMLpDYA,12
h-9z4dgdEghdPLeDMLpDYA,100
h-9z4dgdEghdPLeDMLpDYA,129
h-9z4dgdEghdPLeDMLpDYA,40
In93N5Jqu85xAh0qQ2jb1w,27
In93N5Jqu85xAh0qQ2jb1w,12
PqZf-DZyyXopkaEv8FrIIQ,80
PqZf-DZyyXopkaEv8FrIIQ,122
4r9BfViVzFsN5W-ClcvuZQ,151
4r9BfViVzFsN5W-ClcvuZQ,113
4r9BfViVzFsN5W-ClcvuZQ,7
4r9BfViVzFsN5W-ClcvuZQ,18
4r9BfViVzFsN5W-ClcvuZQ,152
8fLdtZp0q8TjVTsqfV6byQ,18
8fLdtZp0q8TjVTsqfV6byQ,153
8fLdtZp0q8TjVTsqfV6byQ,63
nih6RQC-HttWiO28HOcfOA,100
nih6RQC-HttWiO28HOcfOA,154
nih6RQC-HttWiO28HOcfOA,63
nih6RQC-HttWiO28HOcfOA,18
nih6RQC-HttWiO28HOcfOA,12
x4N7KH4hLtHga269T3EOBw,13
x4N7KH4hLtHga269T3EOBw,31
x4N7KH4hLtHga269T3EOBw,14
x4N7KH4hLtHga269T3EOBw,7
x4N7KH4hLtHga269T3EOBw,23
3jqOv6re-xPYOg7srmi7tg,28
3jqOv6re-xPYOg7srmi7tg,12
xLCbkTYQaP-nij6mEfaw7A,16
xLCbkTYQaP-nij6mEfaw7A,26
xLCbkTYQaP-nij6mEfaw7A,7
V8QNpf_QtpTT5IEoILUKCA,73
V8QNpf_QtpTT5IEoILUKCA,155
Y34FJbdf6DuRAJ0k12yPnQ,65
Y34FJbdf6DuRAJ0k12yPnQ,66
ZHuJrSE9n9rhAnUIGVyYzA,31
ZHuJrSE9n9rhAnUIGVyYzA,14
ZHuJrSE9n9rhAnUIGVyYzA,7
0vHJbmk2q6tSxw-sMD8LAQ,156
0vHJbmk2q6tSxw-sMD8LAQ,55
0vHJbmk2q6tSxw-sMD8LAQ,7
0vHJbmk2q6tSxw-sMD8LAQ,157
-SfUBPZcJ6uw2cVlc6dk-Q,158
-SfUBPZcJ6uw2cVlc6dk-Q,104
h_FP6Lho52MIorjH8GuerQ,45
h_FP6Lho52MIorjH8GuerQ,12
rSZj7lgBxREaMhGMnjuZ3g,45
rSZj7lgBxREaMhGMnjuZ3g,12
kN8792XEJfCtpD5GJLmI6g,64
kN8792XEJfCtpD5GJLmI6g,28
kN8792XEJfCtpD5GJLmI6g,12
03m0CGFwEInR8ZBGrqmO7w,62
03m0CGFwEInR8ZBGrqmO7w,14
03m0CGFwEInR8ZBGrqmO7w,7
9mfec4ySQpW8doGs3FUP2Q,29
9mfec4ySQpW8doGs3FUP2Q,159
9mfec4ySQpW8doGs3FUP2Q,18
9mfec4ySQpW8doGs3FUP2Q,30
yLa-Qp45lqfwdebh65L3HQ,8
yLa-Qp45lqfwdebh65L3HQ,9
lnX2gaGdO0fNtykyFrp1AA,100
lnX2gaGdO0fNtykyFrp1AA,121
lnX2gaGdO0fNtykyFrp1AA,12
JuyVq7GwY5EZ_gL5cGfPiA,160
JuyVq7GwY5EZ_gL5cGfPiA,33
oRwWdpARqCjam6k_za8wOA,100
oRwWdpARqCjam6k_za8wOA,12
um2sEf_ITsCc536kPQ6Umg,127
um2sEf_ITsCc536kPQ6Umg,40
um2sEf_ITsCc536kPQ6Umg,12
Q87G5ezBUhqjQ1xHfZ3fSA,5
Q87G5ezBUhqjQ1xHfZ3fSA,14
Q87G5ezBUhqjQ1xHfZ3fSA,7
Q87G5ezBUhqjQ1xHfZ3fSA,116
Q87G5ezBUhqjQ1xHfZ3fSA,161
Xn06AozwcTvUPFNkknbgnw,45
Xn06AozwcTvUPFNkknbgnw,28
Xn06AozwcTvUPFNkknbgnw,12
WxLMUX59m6sSszVNLnHDEw,42
WxLMUX59m6sSszVNLnHDEw,44
WxLMUX59m6sSszVNLnHDEw,12
qAORECtABjr_FsvSzy1apw,34
qAORECtABjr_FsvSzy1apw,100
qAORECtABjr_FsvSzy1apw,118
qAORECtABjr_FsvSzy1apw,12
-yPdEze6bYRV2Sm1t4XJhg,34
-yPdEze6bYRV2Sm1t4XJhg,12
aZFxdrDmfO10e3k2LNNFPw,100
aZFxdrDmfO10e3k2LNNFPw,12
FXLttunbk-KW--bUK5CRXg,162
FXLttunbk-KW--bUK5CRXg,66
FXLttunbk-KW--bUK5CRXg,134
EuNV8_SReV_3KeET2Ums6A,45
EuNV8_SReV_3KeET2Ums6A,127
EuNV8_SReV_3KeET2Ums6A,98
EuNV8_SReV_3KeET2Ums6A,12
QQ-lSbz4ARm1MQA5z8-nAw,8
QQ-lSbz4ARm1MQA5z8-nAw,109
QQ-lSbz4ARm1MQA5z8-nAw,25
QQ-lSbz4ARm1MQA5z8-nAw,12
qiiQoiOsaxXOR1nUxo5WAw,8
qiiQoiOsaxXOR1nUxo5WAw,163
UKgSs_SJzW9fu4CwhIV1yA,162
UKgSs_SJzW9fu4CwhIV1yA,29
UKgSs_SJzW9fu4CwhIV1yA,66
UKgSs_SJzW9fu4CwhIV1yA,18
UKgSs_SJzW9fu4CwhIV1yA,30
sqmdFdEXk8DoCnjRvEh90Q,164
sqmdFdEXk8DoCnjRvEh90Q,14
sqmdFdEXk8DoCnjRvEh90Q,7
_dVPzYGXKNg2rIsc40VtyA,45
_dVPzYGXKNg2rIsc40VtyA,12
x0NOgX6P4x-82cC0kcO1hg,127
x0NOgX6P4x-82cC0kcO1hg,12
Dim6R6ki5Z_05bk_V1htbQ,28
Dim6R6ki5Z_05bk_V1htbQ,12
lDwHtEVlak5lVrXi2FImPA,165
lDwHtEVlak5lVrXi2FImPA,166
lDwHtEVlak5lVrXi2FImPA,33
